dna_seq_sample_name,dir_dnaseq,dharma_id
RO50063-BULK,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,343
RO50063-PROG-P1,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,344
RO50063-MYE-P1;RO50063-MYE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,345
RO50063-LY-P1,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,346
RO50063-MONO-P1;RO50063-MONO-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,347
RO50063-LIVE-P1;RO50063-LIVE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,348
1690-98-BULK,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,349
1690-98-MYE,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,350
1690-98-LY,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,351
E15-014-bulk;Blood-DNA-WGA-10ng;Blood-WGA,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ADV75-ADW8F/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ADV75-ADW8F/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_ADWAR/fastq,352
CM-M33-O33-K33-16-03-B1;CM-M33-O33-K33-16-03-B2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,353
CM-M33-O33-K33-16-03-100-A1;CM-M33-O33-K33-16-03-100-A2;CM-M33-O33-K33-16-03-100-A3;CM-M33-O33-K33-16-03-100-A4;CM-M33-O33-K33-16-03-100-A5;CM-M33-O33-K33-16-03-100-A6;CM-M33-O33-K33-16-03-100-A7;CM-M33-O33-K33-16-03-100-A8,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,354
CM-M40-O40-K20-B1;CM-M40-O40-K20-B2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,355
CM-M40-O40-K20-100-A1;CM-M40-O40-K20-100-A2;CM-M40-O40-K20-100-A3;CM-M40-O40-K20-100-A4;CM-M40-O40-K20-100-A5;CM-M40-O40-K20-100-A6;CM-M40-O40-K20-100-A7;CM-M40-O40-K20-100-A8,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,356
CM-M50-O50-B1;CM-M50-O50-B2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,357
CM-M50-O50-100-A1;CM-M50-O50-100-A2;CM-M50-O50-100-A3;CM-M50-O50-100-A4;CM-M50-O50-100-A5;CM-M50-O50-100-A6;CM-M50-O50-100-A7;CM-M50-O50-100-A8,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,358
HEL-bulk;HEL-Cells-1-2k-WGA,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ADV75-ADW8F/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_ADWAR/fastq,359
MF-Cells-11k-WGA,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_ADWAR/fastq,360
RO50113-LY-BEAD,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,361
RO50113-MYE-BEAD,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,362
RO50120-BULK,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,363
RO50120-LIVE-P1;RO50120-LIVE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,364
RO50120-LY-P1,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,365
RO50120-MONO-P1;RO50120-MONO-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,366
RO50120-MYE-P1;RO50120-MYE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,367
RO50120-PROG-P1;RO50120-PROG-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,368
RO50147-BULK,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,369
RO50147-LY-BEAD,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,370
RO50147-MYE-BEAD,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,371
RO50232-BULK;RO50232-LY;RO50232-MYE;RO50232-PROG,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,372
RO50232-LIVE-P1;RO50232-LIVE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,373
RO50232-LY-P1,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,374
RO50232-MYE-P1;RO50232-MYE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,375
RO50232-PROG-P1;RO50232-PROG-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,376
RO50314-BULK;RO50314-LY;RO50314-MONO,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,377
RO50314-LIVE-P1;RO50314-LIVE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,378
RO50314-LY-P1,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,379
RO50314-MONO-P1;RO50314-MONO-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,380
RO50314-MYE-P1;RO50314-MYE-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,381
RO50314-PROG-P1;RO50314-PROG-P2,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,382
Thirds-BULK,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq,383
Thirds-10k-B5;Thirds-10k-B6;Thirds-10k-B7;Thirds-10k-B8,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq,384
Thirds-500-WGA-A1;Thirds-500-WGA-A2;Thirds-500-WGA-A3;Thirds-500-WGA-A4;Thirds-500-WGA-A5;Thirds-500-WGA-A6;Thirds-500-WGA-A7;Thirds-500-WGA-A8,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq,385
Thirds-5k-B1;Thirds-5k-B2;Thirds-5k-B3;Thirds-5k-B4,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq;/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160830_AKRVE-AL664-ALBPV/fastq,386
DHL4-BeadBasedMix-25,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,388
KG1a-BeadBasedMix-75,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ANN9B-ANLD7-ANMA6/fastq,389
T15-1M,/fh/fast/radich_j/SR/ngs/illumina/apaguiri/160829_ADV75-ADW8F/fastq,390
